"run","item","variable","response","n","weight_sum","mean_shap","positive_share"
"diagnostic_202003_forest_FALSE","Q534","Q534R1","(1) No, none of these",412,350.209356844425,5.22501715666208e-05,0.979524480398542
"diagnostic_202003_forest_FALSE","Q534","Q534R2","(0) NO TO: I have shared my support for #MeToo online",462,387.477966055273,2.41779820216842e-05,0.911663641868573
"diagnostic_202003_forest_FALSE","Q534","Q534R2","(1) I have shared my support for #MeToo online",59,47.5497375428676,-0.000344282939978188,0
"diagnostic_202003_forest_FALSE","Q534","Q534R3","(0) NO TO: I have shared my opposition to #MeToo online",503,418.421365544199,-4.41653819040654e-06,0.830620891010844
"diagnostic_202003_forest_FALSE","Q534","Q534R3","(1) I have shared my opposition to #MeToo online",18,16.606338053942,-0.00031037271323855,0.343245223177191
"diagnostic_202003_forest_FALSE","Q534","Q534R4","(0) NO TO: I have discussed my support for MeToo in person",475,405.982403129339,2.35422767009285e-05,0.870110553942503
"diagnostic_202003_forest_FALSE","Q534","Q534R4","(1) I have discussed my support for MeToo in person",46,29.0453004688024,-0.000570139676376643,0
"diagnostic_202003_forest_FALSE","Q534","Q534R5","(0) NO TO: I have discussed my opposition to MeToo in person",511,426.220976158976,-1.04035336412318e-05,0.816451683753473
"diagnostic_202003_forest_FALSE","Q534","Q534R5","(1) I have discussed my opposition to MeToo in person",10,8.8067274391652,-0.00029158661864315,0.597354701627006
"diagnostic_202003_forest_FALSE","Q535_Q538R1","Q535_Q538R1","(1) Extremely likely",135,110.529402390123,3.23092533831904e-05,1
"diagnostic_202003_forest_FALSE","Q535_Q538R1","Q535_Q538R1","(2) Very likely",127,102.525350913405,3.82625997373986e-05,0.992523661950319
"diagnostic_202003_forest_FALSE","Q535_Q538R1","Q535_Q538R1","(3) Moderately likely",118,104.320693731308,-5.68879483699672e-05,0
"diagnostic_202003_forest_FALSE","Q535_Q538R1","Q535_Q538R1","(4) Slightly likely",73,61.8100697994228,1.26492194738979e-05,0.976193165126033
"diagnostic_202003_forest_FALSE","Q535_Q538R1","Q535_Q538R1","(5) Not likely at all",68,55.8421867638829,9.14259210562152e-06,0.975705203707365
"diagnostic_202003_forest_FALSE","Q535_Q538R2","Q535_Q538R2","(1) Extremely likely",102,89.5108383148912,-3.26174288031785e-05,0.167469567012662
"diagnostic_202003_forest_FALSE","Q535_Q538R2","Q535_Q538R2","(2) Very likely",103,83.2213559895749,1.3273660607201e-05,0.732759787685305
"diagnostic_202003_forest_FALSE","Q535_Q538R2","Q535_Q538R2","(3) Moderately likely",120,104.690580755472,-0.000113944872775569,0.049723064359313
"diagnostic_202003_forest_FALSE","Q535_Q538R2","Q535_Q538R2","(4) Slightly likely",88,65.2706829756496,-0.000120203069387275,0
"diagnostic_202003_forest_FALSE","Q535_Q538R2","Q535_Q538R2","(5) Not likely at all",108,92.3342455625536,0.000162902333510038,1
"diagnostic_202003_forest_FALSE","Q535_Q538R3","Q535_Q538R3","(1) Extremely likely",138,116.561937972903,1.25867970889397e-05,0.769924312780155
"diagnostic_202003_forest_FALSE","Q535_Q538R3","Q535_Q538R3","(2) Very likely",121,90.8989183306688,-2.33506557063704e-05,0
"diagnostic_202003_forest_FALSE","Q535_Q538R3","Q535_Q538R3","(3) Moderately likely",122,111.489239245653,-1.78116638928337e-06,0.149947519446914
"diagnostic_202003_forest_FALSE","Q535_Q538R3","Q535_Q538R3","(4) Slightly likely",56,45.7016637474302,8.786127482731e-06,0.841775322290867
"diagnostic_202003_forest_FALSE","Q535_Q538R3","Q535_Q538R3","(5) Not likely at all",84,70.375944301486,2.37785839549772e-05,1
"diagnostic_202003_forest_FALSE","Q535_Q538R4","Q535_Q538R4","(1) Extremely likely",137,111.337781071663,3.16266706050531e-05,0.869124256271757
"diagnostic_202003_forest_FALSE","Q535_Q538R4","Q535_Q538R4","(2) Very likely",115,90.8276648223395,-1.51067132685313e-05,0.307134830242192
"diagnostic_202003_forest_FALSE","Q535_Q538R4","Q535_Q538R4","(3) Moderately likely",137,121.077882766724,-0.000116636084036956,0.0137498344007502
"diagnostic_202003_forest_FALSE","Q535_Q538R4","Q535_Q538R4","(4) Slightly likely",62,50.6355868875978,-1.47160112256983e-05,0.538922007268092
"diagnostic_202003_forest_FALSE","Q535_Q538R4","Q535_Q538R4","(5) Not likely at all",70,61.1487880498172,0.0002547495111613,1
"diagnostic_202003_forest_FALSE","Q539","Q539R1","(20,40]",139,119.842204555869,-2.86868261576132e-05,0.378386013268318
"diagnostic_202003_forest_FALSE","Q539","Q539R1","(40,60]",123,94.6224694401024,-0.000137104909656384,0.284546960395182
"diagnostic_202003_forest_FALSE","Q539","Q539R1","(60, Inf]",121,91.0378886163231,0.000103566409551567,0.262461999099408
"diagnostic_202003_forest_FALSE","Q539","Q539R1","[-Inf,20]",138,129.525140985847,-0.000167285167052246,0.194813244407915
"diagnostic_202003_forest_FALSE","Q539","Q539R2","(10,20]",141,112.803893253207,-2.88189438204399e-05,0.30162626092261
"diagnostic_202003_forest_FALSE","Q539","Q539R2","(20, Inf]",126,109.782567873597,-0.000160378274134539,0.255032351331742
"diagnostic_202003_forest_FALSE","Q539","Q539R2","(5,10]",101,82.8624183237549,-4.27007084113185e-05,0.34306402324435
"diagnostic_202003_forest_FALSE","Q539","Q539R2","[-Inf,5]",153,129.578824147582,-3.28321655910565e-05,0.238839269406035
"diagnostic_202003_forest_FALSE","Q539","Q539R3","(10,20]",104,90.7778372168533,-4.74788088423751e-05,0.329681111728985
"diagnostic_202003_forest_FALSE","Q539","Q539R3","(20,39]",121,102.094052925706,-5.81126185957654e-05,0.306771315840274
"diagnostic_202003_forest_FALSE","Q539","Q539R3","(39, Inf]",141,126.387721553445,-0.000166892484032241,0.218564728477579
"diagnostic_202003_forest_FALSE","Q539","Q539R3","[-Inf,10]",155,115.768091902137,2.32004509479793e-05,0.280968489910854
"diagnostic_202003_forest_FALSE","Q539","Q539R4","(1,5]",152,121.163988023996,-1.40843158411743e-05,0.370279056285976
"diagnostic_202003_forest_FALSE","Q539","Q539R4","(10, Inf]",99,80.3283900469539,-0.000159394459937879,0.188174338071418
"diagnostic_202003_forest_FALSE","Q539","Q539R4","(5,10]",105,87.9124988019458,1.47591414604248e-05,0.385622285464985
"diagnostic_202003_forest_FALSE","Q539","Q539R4","[-Inf,1]",165,145.622826725246,-0.000106009245463884,0.188961458848059
"diagnostic_202003_forest_FALSE","Q539","Q539R6","(1,5]",108,90.5314552038905,1.74156138272112e-05,0.409358163636881
"diagnostic_202003_forest_FALSE","Q539","Q539R6","(5, Inf]",89,76.8729539811611,2.26026366776631e-05,0.411053322987353
"diagnostic_202003_forest_FALSE","Q539","Q539R6","[-Inf,1]",324,267.623294413089,-0.000119438248396667,0.197066835813133
"diagnostic_202003_forest_FALSE","Q539","Q539R5","(5, Inf]",100,85.6460986882449,-7.05566932854351e-06,0.399397892487216
"diagnostic_202003_forest_FALSE","Q539","Q539R5","[-Inf,5]",421,349.381604909896,-8.02731862721637e-05,0.24955944077815
"diagnostic_202003_forest_FALSE","Q540R1","Q540R1","(10,24]",128,109.37517876923,-7.5782894919496e-06,0.21970995387209
"diagnostic_202003_forest_FALSE","Q540R1","Q540R1","(24,48]",120,100.590509727597,-7.40103051466592e-05,0.272302837692437
"diagnostic_202003_forest_FALSE","Q540R1","Q540R1","(48, Inf]",126,102.488055646419,0.000152013480511182,0.83210439181641
"diagnostic_202003_forest_FALSE","Q540R1","Q540R1","[-Inf,10]",147,122.573959454895,-0.000201038899002883,0.0848578041050942
"diagnostic_202003_forest_FALSE","Q541","Q541","(1) Local police should take an active role in identifying undocumented or illegal immigrants",141,118.39347743988,-2.80486307986783e-05,0
"diagnostic_202003_forest_FALSE","Q541","Q541","(2) Immigration enforcement should be left mainly to the federal authorities",380,316.634226158261,1.73102167011946e-05,1
"diagnostic_202003_forest_FALSE","Q542","Q542","(1) Prioritize the process for highly skilled people to immigrate to the U.S. over all other types of immigrants",268,213.966795787214,-3.23650940599397e-05,0
"diagnostic_202003_forest_FALSE","Q542","Q542","(2) Do not prioritize highly skilled people in the immigration process over all other types of immigrants",253,221.060907810926,4.21619144545965e-05,1
"diagnostic_202003_forest_FALSE","Q543","Q543","(1) Support government increasing spending by $25 billion on border security, including building a wall between the U.S. and",199,174.463312834501,3.25291098596495e-05,1
"diagnostic_202003_forest_FALSE","Q543","Q543","(2) Oppose government increasing spending by $25 billion on border security, including building a wall between the U.S. and",322,260.564390763639,-4.86024378179022e-05,0
"diagnostic_202003_forest_FALSE","Q544","Q544","(1) Restrict immigration from predominately Muslim-countries more severely than immigration from other parts of the world",199,181.287134796381,8.7928518407835e-06,0.851918189182825
"diagnostic_202003_forest_FALSE","Q544","Q544","(2) Allow just as much immigration from predominately Muslim-countries as we do immigration from other parts of the world",322,253.74056880176,3.59439289831726e-06,0.801122145102219
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(2) 2",22,18.9482117593287,-0.000154072506919589,0.0471481500787096
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(3) 3",40,34.617740005255,-0.000112722380826762,0.00967755085275192
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(4) 4=In the middle",182,154.546396046877,-0.00011988571326758,0.0893008699368478
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(5) 5",83,70.8839730024336,8.89444031704824e-05,0.85617317428286
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(6) 6",111,87.9094912111758,0.000203143764864748,0.95133146002058
"diagnostic_202003_forest_FALSE","Q545R7","Q545R7","(7) 7=Non-Violent",75,62.001506447792,-8.92151213114116e-05,0
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(1) 1=Intelligent",98,74.242078781128,0.000124192045180721,0.949722137333297
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(2) 2",79,60.6038934141396,3.71496977455939e-05,0.266143355376485
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(3) 3",88,78.6589014828201,-8.78487489036796e-05,0.0273030996305684
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(4) 4=In the middle",196,175.43139436841,-1.36072137396546e-05,0.282166442154424
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(5) 5",42,30.051871776581,0.000162457766484375,1
"diagnostic_202003_forest_FALSE","Q546R7","Q546R7","(6) 6",13,11.0474657416345,3.31142034875488e-05,0.483354908240427
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(1) 1=Hardworking",177,150.748279973864,-3.01517159743498e-06,0.343615012890203
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(2) 2",128,104.400824934244,2.79109488913699e-06,0.783342125867204
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(3) 3",48,40.4138396382331,2.04914174062904e-05,1
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(4) 4=In the middle",120,103.952167958021,-3.38462171461872e-05,0
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(5) 5",30,23.1296829283237,2.23861933960268e-05,0.492395197978354
"diagnostic_202003_forest_FALSE","Q547R7","Q547R7","(6) 6",12,8.1015192568302,1.04469248605167e-05,0.900754930411252
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(1) 1=Shares my values",67,50.4760976135729,-8.90678533363483e-06,0.107051960011841
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(2) 2",69,57.977217718959,-7.9454067512138e-06,0.0947880284419256
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(3) 3",88,77.2280863970515,5.61210567970367e-05,0.929779830956935
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(4) 4=In the middle",223,184.123529613018,-4.34061571557999e-06,0.136769810332932
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(5) 5",48,42.8694063723087,-5.7141522698369e-06,0.103264715412757
"diagnostic_202003_forest_FALSE","Q548R7","Q548R7","(6) 6",18,17.7815833389759,-4.84913683400016e-06,0.186672611382124
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(1) 1=Cares about this country",86,62.9748991131781,-1.06307383938469e-06,0.165286892096067
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(2) 2",89,67.9765714406966,-8.55491059471219e-06,0
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(3) 3",75,67.1718932688231,-8.09448988354527e-07,0.227074352380386
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(4) 4=In the middle",174,154.882255375386,-9.60124158420515e-07,0.247204254118896
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(5) 5",53,43.8986254334449,4.86547180031576e-05,1
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(6) 6",30,23.4973748624324,6.18109338817565e-06,0.980361778897545
"diagnostic_202003_forest_FALSE","Q549R7","Q549R7","(7) 7=Does not care about this country",14,14.6260841041805,5.19053794315542e-09,0.695704523731277
"diagnostic_202003_forest_FALSE","Q550","Q550R1","(0) NO TO: Yes, my spouse, partner, boyfriend or girlfriend",476,399.374919191002,2.30645447352848e-06,0.415862204219655
"diagnostic_202003_forest_FALSE","Q550","Q550R1","(1) Yes, my spouse, partner, boyfriend or girlfriend",45,35.6527844071391,8.613161790988e-05,0.38691467512493
"diagnostic_202003_forest_FALSE","Q550","Q550R2","(0) NO TO: Yes, one of my parents or grandparents",374,324.448683932423,1.31376160137968e-05,0.477658733448781
"diagnostic_202003_forest_FALSE","Q550","Q550R2","(1) Yes, one of my parents or grandparents",147,110.579019665718,-2.44630630242031e-06,0.22521245295901
"diagnostic_202003_forest_FALSE","Q550","Q550R3","(0) NO TO: Yes, one of my children",503,421.113620713353,6.97189285355119e-06,0.41701065239979
"diagnostic_202003_forest_FALSE","Q550","Q550R3","(1) Yes, one of my children",18,13.9140828847884,7.58952666102193e-05,0.306930325789578
"diagnostic_202003_forest_FALSE","Q550","Q550R4","(0) NO TO: Yes, one of my close friends",370,305.840697214007,2.93557352797172e-05,0.561324438351386
"diagnostic_202003_forest_FALSE","Q550","Q550R4","(1) Yes, one of my close friends",151,129.187006384134,-3.85968110243996e-05,0.063502223187693
"diagnostic_202003_forest_FALSE","Q550","Q550R5","(0) NO TO: No, I do not know a Latino immigrant",391,323.57921616733,-1.07785026517186e-05,0.228103128815369
"diagnostic_202003_forest_FALSE","Q550","Q550R5","(1) No, I do not know a Latino immigrant",130,111.448487430811,6.71132617847887e-05,0.95174093896484
"diagnostic_202003_forest_FALSE","Q550","Q550R6","(0) NO TO: Not sure",416,340.194648459554,1.29271576334708e-05,0.434036979977086
"diagnostic_202003_forest_FALSE","Q550","Q550R6","(1) Not sure",105,94.8330551385875,-4.2788642962588e-06,0.339780911119691
"diagnostic_202003_forest_FALSE","Q551_Q559R1","Q551_Q559R1","(1) Nothing to do with what happens in my life",120,114.56825247407,1.48870100895225e-05,0.793326806128918
"diagnostic_202003_forest_FALSE","Q551_Q559R1","Q551_Q559R1","(2) Only a little to do with what happens in my life",121,108.058648943901,-7.03161194454091e-05,0.0751269322594968
"diagnostic_202003_forest_FALSE","Q551_Q559R1","Q551_Q559R1","(3) Something to do with what happens in my life",176,134.648043304681,-4.32874943310279e-06,0.588655488766183
"diagnostic_202003_forest_FALSE","Q551_Q559R1","Q551_Q559R1","(4) A lot to do with what happens in my life",74,54.6947594732041,-1.32251639689453e-05,0.497700770412764
"diagnostic_202003_forest_FALSE","Q551_Q559R1","Q551_Q559R1","(5) A huge amount to do with what happens in my life",30,23.0579994022845,5.50976424675544e-05,1
"diagnostic_202003_forest_FALSE","Q551_Q559R2","Q551_Q559R2","(1) Nothing to do with what happens in my life",60,51.0287537872797,8.24545732062405e-06,0.557013936186029
"diagnostic_202003_forest_FALSE","Q551_Q559R2","Q551_Q559R2","(2) Only a little to do with what happens in my life",84,70.4173066467047,-6.87104036445343e-05,0.0185621397284437
"diagnostic_202003_forest_FALSE","Q551_Q559R2","Q551_Q559R2","(3) Something to do with what happens in my life",161,142.714509963989,2.64306840761587e-05,0.906830005950335
"diagnostic_202003_forest_FALSE","Q551_Q559R2","Q551_Q559R2","(4) A lot to do with what happens in my life",142,111.979861930012,0.00010118983606189,0.886343522895342
"diagnostic_202003_forest_FALSE","Q551_Q559R2","Q551_Q559R2","(5) A huge amount to do with what happens in my life",74,58.8872712701559,-1.26830332577761e-05,0.313346753328422
"diagnostic_202003_forest_FALSE","Q551_Q559R3","Q551_Q559R3","(1) Nothing to do with what happens in my life",168,158.272799864411,5.15322336007507e-05,0.912661384110392
"diagnostic_202003_forest_FALSE","Q551_Q559R3","Q551_Q559R3","(2) Only a little to do with what happens in my life",114,98.328206554055,-4.46725677661625e-05,0.0237361939013353
"diagnostic_202003_forest_FALSE","Q551_Q559R3","Q551_Q559R3","(3) Something to do with what happens in my life",139,106.523453593254,-2.0604838995858e-06,0.244021943634937
"diagnostic_202003_forest_FALSE","Q551_Q559R3","Q551_Q559R3","(4) A lot to do with what happens in my life",62,44.9628227949147,-9.80864648866757e-06,0.253041091322751
"diagnostic_202003_forest_FALSE","Q551_Q559R3","Q551_Q559R3","(5) A huge amount to do with what happens in my life",38,26.9404207915066,-1.07781246952357e-05,0.146621727627306
"diagnostic_202003_forest_FALSE","Q551_Q559R4","Q551_Q559R4","(1) Nothing to do with what happens in my life",125,113.968481823802,-2.0546610980166e-05,0.0902371379095231
"diagnostic_202003_forest_FALSE","Q551_Q559R4","Q551_Q559R4","(2) Only a little to do with what happens in my life",116,103.81330537796,3.0235333226435e-05,0.870016700504828
"diagnostic_202003_forest_FALSE","Q551_Q559R4","Q551_Q559R4","(3) Something to do with what happens in my life",166,132.92090588808,-2.7180627100452e-05,0.233860174310047
"diagnostic_202003_forest_FALSE","Q551_Q559R4","Q551_Q559R4","(4) A lot to do with what happens in my life",77,55.8537977784872,-2.10724539281304e-05,0.0571416022603583
"diagnostic_202003_forest_FALSE","Q551_Q559R4","Q551_Q559R4","(5) A huge amount to do with what happens in my life",37,28.4712127298116,-9.45347711242844e-06,0.0659404371274256
"diagnostic_202003_forest_FALSE","Q551_Q559R5","Q551_Q559R5","(1) Nothing to do with what happens in my life",156,138.939642578364,-7.30152306689685e-05,0
"diagnostic_202003_forest_FALSE","Q551_Q559R5","Q551_Q559R5","(2) Only a little to do with what happens in my life",134,112.809949472547,3.61581996521423e-05,0.83194180243626
"diagnostic_202003_forest_FALSE","Q551_Q559R5","Q551_Q559R5","(3) Something to do with what happens in my life",155,122.849139600991,2.0898935949138e-05,0.865686267780709
"diagnostic_202003_forest_FALSE","Q551_Q559R5","Q551_Q559R5","(4) A lot to do with what happens in my life",55,45.3546838164328,6.589569058533e-05,1
"diagnostic_202003_forest_FALSE","Q551_Q559R5","Q551_Q559R5","(5) A huge amount to do with what happens in my life",21,15.0742881298065,2.07050912138433e-05,0.920729350311354
"diagnostic_202003_forest_FALSE","Q551_Q559R6","Q551_Q559R6","(1) Nothing to do with what happens in my life",178,161.641581416131,3.40636689348563e-06,0.818497999745731
"diagnostic_202003_forest_FALSE","Q551_Q559R6","Q551_Q559R6","(2) Only a little to do with what happens in my life",131,109.775349065662,-2.19675913956087e-05,0.0740907244891827
